id	unitCode	title	record_ID	metadata_usage	data_source	object_type	Date
edanmdm-nmah_916726	NMAH	1 Rupee	nmah_916726	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_1884180	NMAH	10 Cents, The Two Large Coal Mines Co., Wuhan, China, 1924	nmah_1884180	{'access': 'CC0'}	National Museum of American History	['note']	1924
edanmdm-nmah_1912574	NMAH	20 Coppers, Lieu Fong Chen Exchange, Shanghai, China, 1923	nmah_1912574	{'access': 'CC0'}	National Museum of American History	['note']	1923
edanmdm-nmah_1919424	NMAH	100 Coppers, Yung An Yu Hsien Kung Szu, Shanghai, China, 1909 - 1911	nmah_1919424	{'access': 'CC0'}	National Museum of American History	['note']	1909 - 1911
edanmdm-nmah_914979	NMAH	1 Paisa	nmah_914979	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1309
edanmdm-nmah_924551	NMAH	1 Tetradrachm	nmah_924551	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_300633	NMAH	Bible: King James, 42	nmah_300633	{'access': 'CC0'}	National Museum of American History	['Books']	
edanmdm-nmah_866229	NMAH	pipe section	nmah_866229	{'access': 'CC0'}	National Museum of American History	['Pipe Section']	
edanmdm-nmah_951362	NMAH	medal	nmah_951362	{'access': 'CC0'}	National Museum of American History	['Medal; Presidential', 'Medals']	
edanmdm-nmah_385855	NMAH	insignia	nmah_385855	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Badge, Qualification, Marksmanship; Sharpshooter']	
edanmdm-nmah_391169	NMAH	insignia	nmah_391169	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Shoulder Sleeve; Army 2']	
edanmdm-nmah_300927	NMAH	statue	nmah_300927	{'access': 'CC0'}	National Museum of American History	['Statues']	
edanmdm-nmah_633992	NMAH	trimming	nmah_633992	{'access': 'CC0'}	National Museum of American History	['Trimming']	
edanmdm-nmah_455414	NMAH	postcards, set of	nmah_455414	{'access': 'CC0'}	National Museum of American History	['Postcards, Set of; Documents', 'Postcards, Set of']	
edanmdm-nmah_503289	NMAH	Nany Wechsler	nmah_503289	{'access': 'CC0'}	National Museum of American History	['Posters']	1972
edanmdm-nmah_1923379	NMAH	holster, knife	nmah_1923379	{'access': 'CC0'}	National Museum of American History	['holster, knife']	
edanmdm-nmah_579013	NMAH	plate	nmah_579013	{'access': 'CC0'}	National Museum of American History	['plate', 'Plate']	
edanmdm-nmah_579112	NMAH	platter	nmah_579112	{'access': 'CC0'}	National Museum of American History	['Platters']	
edanmdm-nmah_413741	NMAH	undershirt	nmah_413741	{'access': 'CC0'}	National Museum of American History	['Undershirts', 'Undershirt; Man; Army']	
edanmdm-nmah_419330	NMAH	English Dog-Lock Musket, Used in America, C.1640	nmah_419330	{'access': 'CC0'}	National Museum of American History	['Prints']	
edanmdm-nmah_419345	NMAH	A D 1850. January 11. No. 12920. Sear's Specification	nmah_419345	{'access': 'CC0'}	National Museum of American History	['Prints']	
edanmdm-nmah_419360	NMAH	A D 1852. October 2. No. 184. Needham's Specification	nmah_419360	{'access': 'CC0'}	National Museum of American History	['Prints']	
edanmdm-nmah_812551	NMAH	brush	nmah_812551	{'access': 'CC0'}	National Museum of American History	['Brush; Printmaking', 'Brushes']	
edanmdm-nmah_812630	NMAH	The Boston Chronicle	nmah_812630	{'access': 'CC0'}	National Museum of American History	['Prints', 'Print; Letterpress']	
edanmdm-nmah_425464	NMAH	breeches	nmah_425464	{'access': 'CC0'}	National Museum of American History	['Breeches; Man; Army', 'Breeches (trousers)']	
edanmdm-nmah_814504	NMAH	Display, 48 point	nmah_814504	{'access': 'CC0'}	National Museum of American History	['Matrices, Batch of', 'Matrices, Batch of; Display']	
edanmdm-nmah_425665	NMAH	overcoat	nmah_425665	{'access': 'CC0'}	National Museum of American History	['Overcoat; Man; Army; Officer', 'Overcoats (outerwear)']	1921
edanmdm-nmah_1404465	NMAH	chin strap	nmah_1404465	{'access': 'CC0'}	National Museum of American History	['chin strap']	
edanmdm-nmah_989754	NMAH	0.00 No Denomination	nmah_989754	{'access': 'CC0'}	National Museum of American History	['Scrip', 'scrip']	
edanmdm-nmah_948479	NMAH	coin	nmah_948479	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_948275	NMAH	coin	nmah_948275	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_948352	NMAH	coin	nmah_948352	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_1989170	NMAH	1 Penny, Massachusetts, ca 1900	nmah_1989170	{'access': 'CC0'}	National Museum of American History	['note']	ca 1900
edanmdm-nmah_1077818	NMAH	1 Dollar, United States, 1840	nmah_1077818	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1840
edanmdm-nmah_950043	NMAH	medal	nmah_950043	{'access': 'CC0'}	National Museum of American History	['Medal; Annual', 'Medals']	
edanmdm-nmah_960697	NMAH	medal	nmah_960697	{'access': 'CC0'}	National Museum of American History	['Medal; Presidential', 'Medals']	
edanmdm-nmah_949948	NMAH	medal	nmah_949948	{'access': 'CC0'}	National Museum of American History	['Medals']	
edanmdm-nmah_1911788	NMAH	100 Pfennig Note, Corbach, Germany, 1922	nmah_1911788	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1922-09-30
edanmdm-nmah_1889516	NMAH	Animal Locomotion. Plate 274.	nmah_1889516	{'access': 'CC0'}	National Museum of American History	['collotype']	1887
edanmdm-nmah_1855319	NMAH	Jumping over boy's back, leapfrog	nmah_1855319	{'access': 'CC0'}	National Museum of American History	['Photographs']	1885-07-05
edanmdm-nmah_1855434	NMAH	Lifting a 75 lb. rock	nmah_1855434	{'access': 'CC0'}	National Museum of American History	['Photographs']	1884-1886
edanmdm-nmah_1855879	NMAH	Trotting, break, Sorrel, Flode Holden	nmah_1855879	{'access': 'CC0'}	National Museum of American History	['Photographs']	1884-1886
edanmdm-nmah_1904186	NMAH	Animal Locomotion: Series 754, Plate 63	nmah_1904186	{'access': 'CC0'}	National Museum of American History	['glass plate positive']	
edanmdm-nmah_1904367	NMAH	Animal Locomotion: Series 1516.L, Plate 345	nmah_1904367	{'access': 'CC0'}	National Museum of American History	['glass plate positive']	
edanmdm-nmah_1971477	NMAH	Envelope from W. & F. Langenheim's Establishment	nmah_1971477	{'access': 'CC0'}	National Museum of American History	['Envelopes']	1849
edanmdm-nmah_554431	NMAH	Portrait of young girl surrounded by toys	nmah_554431	{'access': 'CC0'}	National Museum of American History	['ambrotype', 'Photographs', 'Photograph; Photograph; ambrotype']	Mid to late 19th century
edanmdm-nmah_1414401	NMAH	Brigadier-General Thomas A. Smyth	nmah_1414401	{'access': 'CC0'}	National Museum of American History	['Carte-Visite', 'Photographs', 'carte-de-visite']	1861-1865
edanmdm-nmah_1349667	NMAH	Hillotype self-portrait of Reverend Levi L. Hill	nmah_1349667	{'access': 'CC0'}	National Museum of American History	['Hillotype', 'Photographs']	ca 1850s-1860s
edanmdm-nmah_1807002	NMAH	At Dusk	nmah_1807002	{'access': 'CC0'}	National Museum of American History	['Photogravures (prints)', 'Photographs']	before 1937
edanmdm-nmah_1865732	NMAH	flowers and ferns	nmah_1865732	{'access': 'CC0'}	National Museum of American History	['platinum print']	1890s
edanmdm-nmah_1867214	NMAH	Mrs.John Jacob Astor	nmah_1867214	{'access': 'CC0'}	National Museum of American History	['platinum print']	1903
edanmdm-nmah_1867315	NMAH	bridal party	nmah_1867315	{'access': 'CC0'}	National Museum of American History	['platinum print']	1890s-1920s
edanmdm-nmah_1846968	NMAH	2 Goldpfennig, Gross-Auheim, Germany, 1923	nmah_1846968	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1923-12-01
edanmdm-nmah_1847016	NMAH	1 Goldmark, Hamburg, Germany, 1923	nmah_1847016	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1923-10-26
edanmdm-nmah_1847023	NMAH	1 Goldpfennig, Hamburg, Germany, 1923	nmah_1847023	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1923-11-01
edanmdm-nmah_1847124	NMAH	10 Goldpfennig, Leipzig, Germany, 1923	nmah_1847124	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1923-10
edanmdm-nmah_1851189	NMAH	R.C. Williams and Co. Token, Japan, n.d.	nmah_1851189	{'access': 'CC0'}	National Museum of American History	['Tokens']	n.d.
edanmdm-nmah_1922343	NMAH	5,000,000,000 Mark Note, Attendorn, Germany, 1923	nmah_1922343	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1923-11-03
edanmdm-nmah_1922611	NMAH	20 Mark Note, Augsburg, Germany, 1918	nmah_1922611	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1918-10-15
edanmdm-nmah_927591	NMAH	1 Aqche	nmah_927591	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	0865
edanmdm-nmah_925468	NMAH	1 Aqce	nmah_925468	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	0792
edanmdm-nmah_928001	NMAH	1 Aqche	nmah_928001	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_928650	NMAH	1 Para	nmah_928650	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1223
edanmdm-nmah_606071	NMAH	Plucked Dulcimer made by W. J. B.	nmah_606071	{'access': 'CC0'}	National Museum of American History	['Dulcimers']	
edanmdm-nmah_1853432	NMAH	master disc	nmah_1853432	{'access': 'CC0'}	National Museum of American History	['master disc']	
edanmdm-nmah_605795	NMAH	Aeolian Pianola Piano Player	nmah_605795	{'access': 'CC0'}	National Museum of American History	['piano player']	ca 1905
edanmdm-nmah_608584	NMAH	Player Piano Roll	nmah_608584	{'access': 'CC0'}	National Museum of American History	['Roll']	
edanmdm-nmah_608689	NMAH	Player Piano Roll	nmah_608689	{'access': 'CC0'}	National Museum of American History	['Roll']	
edanmdm-nmah_658466	NMAH	medal	nmah_658466	{'access': 'CC0'}	National Museum of American History	['Medals']	
edanmdm-nmah_972796	NMAH	medal	nmah_972796	{'access': 'CC0'}	National Museum of American History	['Medals']	
edanmdm-nmah_960767	NMAH	medal	nmah_960767	{'access': 'CC0'}	National Museum of American History	['Medal; Presidential', 'Medals']	
edanmdm-nmah_1307623	NMAH	button	nmah_1307623	{'access': 'CC0'}	National Museum of American History	['Button']	
edanmdm-nmah_1307896	NMAH	button	nmah_1307896	{'access': 'CC0'}	National Museum of American History	['Button']	
edanmdm-nmah_1308062	NMAH	button	nmah_1308062	{'access': 'CC0'}	National Museum of American History	['Button']	
edanmdm-nmah_1353541	NMAH	Official in Mexico City	nmah_1353541	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_1354174	NMAH	Braceros in Shower Facility	nmah_1354174	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_1354777	NMAH	Braceros in Town	nmah_1354777	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_1900569	NMAH	stereograph	nmah_1900569	{'access': 'CC0'}	National Museum of American History	['stereograph']	mid-late 1800s
edanmdm-nmah_1900736	NMAH	stereograph	nmah_1900736	{'access': 'CC0'}	National Museum of American History	['stereograph']	mid-late 1800s
edanmdm-nmah_1901486	NMAH	stereograph	nmah_1901486	{'access': 'CC0'}	National Museum of American History	['stereograph']	mid-late 1800s
edanmdm-nmah_580855	NMAH	vase	nmah_580855	{'access': 'CC0'}	National Museum of American History	['Vases']	
edanmdm-nmah_576502	NMAH	cup; saucer	nmah_576502	{'access': 'CC0'}	National Museum of American History	['Cup and Saucer', 'Cups', 'Saucers (plates)']	
edanmdm-nmah_583042	NMAH	plate	nmah_583042	{'access': 'CC0'}	National Museum of American History	['plate', 'Plate']	
edanmdm-nmah_582820	NMAH	tray	nmah_582820	{'access': 'CC0'}	National Museum of American History	['Trays']	
edanmdm-nmah_594952	NMAH	shaker, salt	nmah_594952	{'access': 'CC0'}	National Museum of American History	['shaker, salt']	
edanmdm-nmah_587855	NMAH	linen smoother	nmah_587855	{'access': 'CC0'}	National Museum of American History	['linen smoother']	
edanmdm-nmah_582585	NMAH	mug	nmah_582585	{'access': 'CC0'}	National Museum of American History	['Mugs']	
edanmdm-nmah_825466	NMAH	Pony Specimen Book	nmah_825466	{'access': 'CC0'}	National Museum of American History	['Books']	
edanmdm-nmah_824617	NMAH	Calligraphics -- Hands & Forms	nmah_824617	{'access': 'CC0'}	National Museum of American History	['Books']	
edanmdm-nmah_1887834	NMAH	People and Pianos : A Century of Service to Music	nmah_1887834	{'access': 'CC0'}	National Museum of American History	['Booklets']	
edanmdm-nmah_1308935	NMAH	charter certiticate	nmah_1308935	{'access': 'CC0'}	National Museum of American History	['Charter Certiticate']	
edanmdm-nmah_1290672	NMAH	Conversations with My Father	nmah_1290672	{'access': 'CC0'}	National Museum of American History	['Playbill']	1992
edanmdm-nmah_1290704	NMAH	Westbury Music Fair: George Burns, Carol Channing	nmah_1290704	{'access': 'CC0'}	National Museum of American History	['Programs (documents)', 'Playbill']	1978
edanmdm-nmah_1301155	NMAH	Vote For Democrats on Election Day Nov. 2	nmah_1301155	{'access': 'CC0'}	National Museum of American History	['Hanger, door']	2004
edanmdm-nmah_1417686	NMAH	Maximize Polyphonic Extraction T-shirt	nmah_1417686	{'access': 'CC0'}	National Museum of American History	['T-shirt']	1998
edanmdm-nmah_1410456	NMAH	"T-Shirt, ""1994 Philadelphia AIDS Walk"""	nmah_1410456	{'access': 'CC0'}	National Museum of American History	['t-shirt, aids']	
edanmdm-nmah_1871505	NMAH	clamp, universal	nmah_1871505	{'access': 'CC0'}	National Museum of American History	['clamp, universal']	
edanmdm-nmah_1422774	NMAH	Valmy Thomas	nmah_1422774	{'access': 'CC0'}	National Museum of American History	['card, baseball']	1958
edanmdm-nmah_1419845	NMAH	San Diego Swinging Jazz Badge	nmah_1419845	{'access': 'CC0'}	National Museum of American History	['Badges']	
edanmdm-nmah_1422530	NMAH	sign	nmah_1422530	{'access': 'CC0'}	National Museum of American History	['Signs (declaratory or advertising artifacts)']	
edanmdm-nmah_1418122	NMAH	Cup, Roy Rogers	nmah_1418122	{'access': 'CC0'}	National Museum of American History	['Cups']	
edanmdm-nmah_1418129	NMAH	Cup, Dog	nmah_1418129	{'access': 'CC0'}	National Museum of American History	['Cups']	
edanmdm-nmah_1420963	NMAH	Miniature Colt Lightning Slide Action Rifle, Medium Frame	nmah_1420963	{'access': 'CC0'}	National Museum of American History	['rifle, miniature']	
edanmdm-nmah_1280701	NMAH	I Won't Care (A Hundred Years from Now); Now I Know Somebody Doesn't Care	nmah_1280701	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	1940
edanmdm-nmah_1288471	NMAH	Do Memories Haunt You; Jungle Magic	nmah_1288471	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	1955
edanmdm-nmah_1290864	NMAH	Did Santa Claus Come From Ireland?; Christmas In Killarney	nmah_1290864	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	1950
edanmdm-nmah_1291165	NMAH	Famous Cowboy Songs	nmah_1291165	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	
edanmdm-nmah_1291821	NMAH	Beggin' Woman; Box Car Shorty's Confession	nmah_1291821	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	1949
edanmdm-nmah_1334386	NMAH	The First National Bank of Mamaroneck	nmah_1334386	{'access': 'CC0'}	National Museum of American History	['Letter openers']	ca 1920
edanmdm-nmah_1336336	NMAH	button	nmah_1336336	{'access': 'CC0'}	National Museum of American History	['button']	
edanmdm-nmah_1387274	NMAH	black and white photograph	nmah_1387274	{'access': 'CC0'}	National Museum of American History	['black and white photograph']	
edanmdm-nmah_1313670	NMAH	CCC Private First Class Leader	nmah_1313670	{'access': 'CC0'}	National Museum of American History	['insignia, rank']	1933-1942
edanmdm-nmah_1317043	NMAH	NARAS Nomination Certificate	nmah_1317043	{'access': 'CC0'}	National Museum of American History	['Certificates']	1991
edanmdm-nmah_1321837	NMAH	shoes, pair of Baby Rose Marie	nmah_1321837	{'access': 'CC0'}	National Museum of American History	"[""Shoes, Pair of, Child's"", ""shoes, pair of child's from Baby Rose Marie"", 'Shoes (footwear)']"	c. 1928
edanmdm-nmah_1304653	NMAH	Multi-Product Displayer	nmah_1304653	{'access': 'CC0'}	National Museum of American History	['Documentation, Videocassette']	1992-07-29
edanmdm-nmah_1323425	NMAH	I'll Remember April	nmah_1323425	{'access': 'CC0'}	National Museum of American History	['Engravings (prints)', 'Pamphlets', 'Photomechanical Lithographic Processes']	1969
edanmdm-nmah_748979	NMAH	Cereal Milk	nmah_748979	{'access': 'CC0'}	National Museum of American History	['Nutritional Supplement', 'nutritional product']	
edanmdm-nmah_1415648	NMAH	Meissen jar and cover	nmah_1415648	{'access': 'CC0'}	National Museum of American History	['Jars']	1740-1750
edanmdm-nmah_893527	NMAH	Holbrook orrery plate	nmah_893527	{'access': 'CC0'}	National Museum of American History	['orrery component', 'Orrery ?, Part']	
edanmdm-nmah_893616	NMAH	"lecture slide: ""Pines On The Mountain Side"""	nmah_893616	{'access': 'CC0'}	National Museum of American History	['Photographs', 'lantern slide']	
edanmdm-nmah_893758	NMAH	glue pot liner	nmah_893758	{'access': 'CC0'}	National Museum of American History	['glue pot component', 'Glue Pot Liner']	
edanmdm-nmah_1985696	NMAH	Back in Shape Again! Johnson's Back Plaster	nmah_1985696	{'access': 'CC0'}	National Museum of American History	['advertising display']	
edanmdm-nmah_1097620	NMAH	"""Sergeant"" printed fabric for Connaissance Fabrics; 1968"	nmah_1097620	{'access': 'CC0'}	National Museum of American History	['fabric length']	1972 10 10 / 1972 10 10
